,CLEC9A+ DC,Inflammatory Monocyte,Mast Cell,Mature Macrophage,cDC1,cDC2,mo-DC,CD4 Helper T Cell,CD4 Tcm Cell,CD8 Effector Cell,CD8 Tcm Cell,Cycling T Cell,DP17 Cell,ILC3,Intraepithelial Lymphocyte,NK Cell,Tfh Cell,B Cell Memory,B Cell Naive,Cycling B Cell,Plasma Cell IgA,Plasma Cell IgG,Arterial Pericyte,Blood Endothelial Cell 1,Blood Endothelial Cell 2,Glial Cell,Inflammatory Fibroblast,Myofibroblast 1,Pericryptal Fibroblast RSPO3+,Pericyte,Post-capillary venules,Villus-associated Fibroblast WNT5B+,BEST4+,Enterocyte,Enteroendocrine,Goblet,M,TA,Tuft,rho_Spearman,rho_Pearson
CID007659-1,0.05605570892638931,0.02463596848444536,6.236443482495227e-07,0.0004800960845308857,0.03426402703586587,5.3469395367040226e-05,0.0001588065962546164,0.06282477553963825,0.0058036898949866194,0.05685069968006011,0.014327898338371087,0.06142687011263526,0.06472423662511595,0.06644342564625812,0.045183963121216315,1.0344401101568203e-05,0.06627588029647731,0.06539766664199116,0.06688262465225643,0.022446088120110865,0.0010899901459290886,0.009545781130649297,0.0010993943818046147,0.02877739479171077,0.011284277389477898,0.0024666272366109764,0.0008032752768924364,7.451132366387103e-05,0.0012275720440544323,0.0009050220763588351,0.017837813682582138,0.0005439492574443486,6.167595444762295e-05,0.0002992220478830875,0.00355717069933635,0.0593971083923422,0.06694560170331375,0.06628308945494027,0.013553659773137449,0.7122869011763836,0.44476227113731026
CID007661-1,0.019055720418364164,0.012226179754530393,6.6597908334297865e-06,0.0052741338192356406,0.03285180945999596,0.009497617100307129,0.0013618966227182424,0.07438481957161493,0.007211345510472815,0.06835461448802276,0.044281643734686786,0.05281640841076626,0.04017149916804625,0.03941500419379742,0.08500710907227045,0.0002774450757721801,0.037695921136685864,0.002971246831935029,0.06991004556391615,0.01335058449865442,0.00012084532816569819,2.548567478755441e-05,0.022766354861927723,0.08512558877235282,0.0024653917718371,0.003355338574638265,0.0018245340885636831,2.9304067389504095e-05,0.055013155329957736,0.005851465708925055,0.02111314346710399,0.0016433440747960098,0.000985058609098417,0.00018252675213451588,8.315048860476871e-05,0.003164494915004028,0.0847697670239042,0.08147977176982997,0.013879574498352663,0.7001551647702084,0.3896012394377818
CID007664-1,0.056034072799483484,0.00018363912580221978,3.875959184934019e-05,0.0021205103753686927,0.036438680428074056,0.00012298526144452859,0.001592799058834151,0.057828262558392345,0.05006685865590589,0.01148910473816662,0.06002747104719894,0.05110041005936373,0.04751756228572656,0.06106732739312668,0.0003393046984294046,0.00038534341473317143,0.03435292584268359,0.03448834497588188,0.0005414669046633946,0.014007654817252673,0.035100364699082454,0.0010445601255019508,0.022445432588614374,0.0605984943325673,0.007319514044295435,0.06033643990692796,0.0002420614415319978,9.966241145307004e-05,0.022374414735734552,0.02379869684565855,0.0017179158583843397,0.011097104354275591,0.033858051300146755,6.450133086628536e-06,0.00031175224668591843,0.011827114213739276,0.06647760074789749,0.062387651129534163,0.05921323485250073,0.6598409960249007,0.5689664710423507
CID007665-1,0.04347648271581127,0.013139759117049982,0.00010977872310453192,0.05985398663356009,0.024658249732856276,0.01458127782145611,0.002223524020776259,0.015403265949667651,0.00018132164818079132,2.822787412641354e-05,0.06213808161508473,0.04732174088543848,0.06194906666309566,0.04622064760180522,0.00016065148959788797,8.455244220397186e-05,0.06160085529471198,0.05319173919187546,0.03403041828000761,0.009126773892430589,0.03560705015537814,0.028092168573406514,0.0296937201722431,0.061831008321916306,0.008276790370045438,0.00871000034108915,0.002458982583372412,1.4290646102975724e-05,8.422996157599797e-05,0.041978827289035035,0.04037979381334151,0.0009472110429461913,0.0012024485260833915,4.744407823323136e-05,4.985862191762181e-05,0.042961198706322715,0.061413654502932485,0.05775250446069772,0.02901841624051917,0.6888652216305408,0.48674909759619034
CID007666-1,0.02616633720133755,0.018596405100046544,0.0004870519648703919,0.0135641532680907,0.038935074306413166,0.0013555306981669752,0.002626734721243314,0.029575899519432708,0.0017972893414742962,0.002834925814428901,0.01187518895883862,0.07931920181486263,0.07168751239967619,0.021467233203168342,0.048955239364689165,0.0015056673480408234,0.054595134587686646,0.03177352165969726,0.04995526472980883,0.015937819913205642,0.013276133683039856,0.03192115233653046,0.03188803103907895,0.08367771969985408,0.003615158578340818,0.006704209148897624,0.005280186811826031,0.00017803393371911697,1.265422061859761e-05,0.010295992264170562,0.021160232585233026,0.001646752845919238,1.119243728565303e-05,0.0019343913568019779,0.0017397327630700292,0.08307473008608927,0.08358520473601694,0.08362850616954767,0.013358799388781315,0.7437065926648166,0.5077611869687139
CID007667-1,0.06515423341641975,0.0018576708512677389,1.3341807377902649e-05,0.0004614504510291628,0.02173146252908587,0.004438850965961233,0.0007185968353188301,0.042856345661362386,0.0025458647408607296,7.154329236479461e-05,0.07207933319055702,0.054152007623606564,0.03903389514663129,0.08062385093056287,0.08567959942282212,0.00015908746249069982,0.041880478996435135,0.03332435560015247,0.08063915758771066,0.043762458608019646,0.002679093415102462,0.05403539649509835,5.81846171827235e-07,0.014557925979791164,0.00720454152411706,0.015370606049927309,0.0007008606412351798,7.356374359874554e-06,0.0012262073413946684,0.018380057114918226,0.004819574804098318,0.004988369369709592,0.004782326813749998,2.6108892463584074e-05,0.008502695573837702,0.01089890474709743,0.08071961985978277,0.08538006284250457,0.014536125194603256,0.7413857164610933,0.49495448378281126
CID007672-1,0.06463823857776602,0.0006880249648484237,0.06202506777804069,0.001591195052782795,0.00923803045379442,0.0016535675025433248,0.012136263072265143,6.929644771081899e-05,0.05826375090407962,0.0004673841084469043,0.03408238401561403,0.03592587100863618,2.1395731506252982e-05,0.052099263347506974,5.3538005079163837e-05,0.0001278837900720225,0.07743570710530746,0.03568644753123751,0.08244575722372041,0.016773094035795185,0.0009127885455705892,0.0005195333829386135,0.05115333071669442,0.07789702610452312,0.028886460303077788,0.013068722679979206,0.002060074065649567,9.599236956820804e-05,0.0002769742270938448,0.01894508297661306,0.04722806632489367,4.3086179459728084e-05,0.00021450707493421293,0.00012116880295288302,0.0005465553126388414,0.0007572327439358336,0.08451096105196314,0.08253196818726756,0.0448083082934922,0.7002239240092757,0.4308060711168086
CID007676-1,0.07074270436230991,0.00013888234024504186,3.707083141751529e-06,0.010568138782984756,0.027389804754445017,0.0003143417873900073,0.002872219966981112,0.0009865883565152846,0.0024759970063752005,0.00019326393962294311,0.06704726987818353,0.058401528168555185,0.0007558510580060267,0.03684402045883787,0.00016529933477801696,0.00045404711083835847,0.07965105397213901,0.07640187168581211,0.07308483398383048,0.05186914450612755,0.0022557880124879173,0.02812058440593138,0.020418833753479502,0.07839476181532402,0.008294768268525503,0.00095983797861797,0.00019459809013621393,0.004678756920298844,0.07758470198789429,0.009149317950363094,0.003462034140966876,0.014699092620254529,1.3691340207026963e-05,0.0001720971037669717,0.00033179491853895383,0.0018122647815781946,0.07787458820139671,0.07973857337337095,0.031483345799742046,0.6460768695036481,0.3981205805522563
CID007681-1,0.032731832042005575,7.066916406577512e-06,0.0003534402202437725,4.43086178803385e-06,0.016541563680605782,4.1882221019668696e-05,5.105008698693838e-05,0.005097376964595684,9.249109492187408e-07,0.00014807085297107605,0.0021722031928621084,0.09567339357569679,0.00017458706292882516,0.08497652366695861,0.0034137271649277174,0.00015846848536218804,0.1073744258857588,0.032311491610200214,0.05174124203988826,0.10603610561857901,0.003731142516635996,0.010572343583868021,0.011661251746754673,0.05161010637637042,0.0036058860286165536,0.0026621648640250315,0.0040020027349697,0.0002702310088486037,0.00010848033323350504,0.00015845503144934522,0.0028270960572090464,0.003452439540569884,0.002995773862389507,5.78164273174458e-05,0.014651956086414408,0.08877778119260278,0.1261719986532713,0.12540568766466062,0.008267579230058214,0.7266636211359829,0.4827139782519767
CID007688-1,0.0005936093966214467,5.051334057899633e-07,0.004670993078044611,0.010772059050157039,0.007232817531339753,4.0553615706336484e-05,0.0004088297053110345,0.055085980876937876,0.020975422231878697,6.28656578150253e-05,0.01923905509909508,0.09331386571324989,0.10228313579586054,0.034625974833599533,0.0004532548245340243,2.3673362009672224e-05,0.1079962663027591,0.0005137688852376627,0.0006806366658455197,0.013823630026661687,0.0025872029895562493,2.3844318116831463e-06,1.3746466351539666e-05,0.03369580372986016,0.007948206375690624,1.0010377792882414e-05,4.402420994597765e-05,0.0036930709293233194,3.3802240871881874e-05,0.004702917479242136,0.034967294055842854,0.013472404837288723,0.0016092959416232919,2.2201150491502143e-05,0.1049337404197248,0.10325940399245098,0.10552220394368696,0.10808183086318685,0.002603557779187126,0.6075446339588257,0.29565931041751314
CID007694-1,0.015661263090421925,3.233781365635321e-05,0.002077347555082859,0.008927582443506244,0.013392530367964632,0.0015040451476692313,0.004323294392556845,0.03014249616466935,0.0017404978503655164,0.00021873409820426663,0.07063453286587647,0.05950108841571121,0.046036473551838895,0.012611045347887555,0.07427621614227747,4.3824726724025276e-05,0.051086754961624015,0.0027680627649272057,0.04367916228313885,0.051771740410720565,0.004640917705229717,6.504433115912582e-05,0.028776812197299672,0.06017274043105992,0.005547226050264413,0.0008769793592442759,1.4626238491540246e-05,0.0005381560572311388,0.014766295242811483,0.0718343871809278,0.0027999904887013112,0.0025383358458091936,0.03865528299858921,0.07372852306123041,0.0007930363132194943,0.04640584961582335,0.07368574994641866,0.07412668828273505,0.009604328258930787,0.6605334282801145,0.4010060715180803
CID007697-1,0.06314897680050248,1.9234647392115843e-05,0.00031914969331310145,0.0003485076097254958,0.027098357196792072,0.0012009157215179785,0.0001304861982421273,0.06846846138380008,0.06643813239980505,0.0003479835076887741,0.06788071743678654,0.01999996615268266,0.05974538604694961,0.05019275807987822,0.059084585912516564,0.0007950580399035401,0.016207578844346184,0.04364330269041501,0.005986170129216515,0.002713258742869783,0.021577729280799058,0.02703847444693648,0.0537893739265831,0.0033325595162137234,0.0002592093164292014,0.055349334375220736,1.71314384253045e-05,0.0025827423477154513,0.06574282156836729,0.009073340682275123,0.00025410463168036985,0.060104498652209994,0.0005965527863672863,5.359254402359346e-05,1.0874647377292582e-05,0.002414769766362215,0.06913413463419511,0.06448825111736194,0.01041151708711306,0.6239089386325567,0.506713511444571
CID007704-1,0.054759892749086714,0.0001981234203731981,2.07449380200296e-05,1.0617907500610895e-05,0.06154989139409159,0.0035764491499822868,0.00017087036201034184,0.060180198697173046,0.04544092067069227,0.06182951951022695,0.057412891022811316,0.029870503273820986,0.06204437119828805,0.024269963672492397,0.062060623580498395,0.0050518097734598595,0.043803178600270325,0.028943044278531123,0.039624293812994565,0.0007592563573354968,0.014247263396131915,0.0002058816719772421,0.015550858044838411,0.06126508248743787,0.007074748926823885,0.012220245154924519,5.36288165388558e-05,2.314837525302138e-05,0.002167519443615677,0.027724815287710886,0.010073685625900077,0.0013715961207384807,0.026346361387316976,0.0001875918013778302,4.8601525422262066e-05,0.010077384258200473,0.060480151437416904,0.047477394468303735,0.06182687740041129,0.7183359795649683,0.459995238648222
CID007707-1,0.05776730102906715,0.0003693490686934658,2.154759980594584e-05,0.06669893104895135,0.00804824689572462,0.0026517825227885634,0.002729522863713857,0.06006102360486411,0.0007197483700624865,0.0003079663554289426,0.07904644946587085,0.042557687526360355,0.000727797258753885,0.01596793035401366,0.00036938667883159394,0.00027036544610642383,0.06008542150145921,0.04880980809589544,0.08203638851364017,0.04796829422280192,0.007035316001603376,0.00814213580630834,0.000753195634683613,0.040223937757452165,0.01153158847074567,0.0019067146220819364,0.0011151942563850732,2.48288101738055e-07,0.006251059116190283,0.01855021174139611,0.025737558146805985,0.004836419325863878,0.023159352524491143,0.012805863476520414,0.0029693833054056963,0.08070060640047998,0.08164358533925976,0.08220954995469507,0.01321313140869595,0.6012063786862142,0.35513018443179933
CID007825-1,0.06396301415482729,9.417840336756928e-06,5.4983397507142123e-05,0.000252104355962853,0.03373845154438599,0.0004400509650614558,2.476123915566609e-05,0.00014618681967852384,0.00716276465488963,0.0003948042158701663,0.031175467738781663,0.04280239706914644,0.025673245432689416,0.08823090742626923,0.09163000705725344,0.0002613075412985541,0.07220344835870339,0.08123086599893073,0.06422902927806891,0.018527835109819892,0.013075769352150343,0.002126085136131015,0.0011498510936313916,0.017571578053206256,0.008489323522945175,0.004698400230002632,0.0004461163976463961,0.0001818409511347093,0.0005173837260219423,0.0019790589834937024,5.673752834610058e-06,0.003664943526298169,0.005156788947076414,0.09059377967790924,3.080819483615308e-05,0.00013595827392415643,0.09181039433572424,0.09161033145902281,0.04460486418737354,0.785797129109334,0.5305640000264638
CID007827-1,0.07521210326497577,3.873290002415709e-05,0.0001268908145737259,1.2670847463867755e-05,0.017212649461089212,0.000363102098303175,5.825097087150795e-05,0.004231043313197263,0.05338325377500075,0.0015574934882332332,0.06786650509331937,0.08207648583346303,0.0002016737312853063,0.08159695270152205,0.038554105866654594,3.1839952123570725e-05,0.04177403629169533,0.05344550400584118,0.08567243566114935,0.06696578296294436,0.008142826260229379,9.82588577959132e-05,0.0004431477815375181,0.014026434496080332,0.02030922884056711,0.0001848833235861362,0.03175539117345079,6.048700385642261e-05,0.007042578230098402,0.0027402254568594415,4.035493881703135e-05,0.00029501069577497394,0.00020718866874586331,0.00013834305604575669,0.00032606801295095053,0.0007256810509561925,0.08586116275766704,0.0886342518088869,0.06858696455236336,0.7353907876025353,0.4685969938147633
CID007829-1,0.029786374258439333,0.0021494480584653146,1.095819972531954e-05,0.0001982893105156359,0.025124493960653624,0.0011133850070533403,0.000680692013138474,0.07135470626491677,0.02541852072139668,0.07281320080570254,0.0693983628171474,0.03368328338926217,0.0707031182594439,0.00635329335815076,0.07341428792382763,0.014293831698364647,0.07202183509818207,0.07298924939061252,0.07339611989842136,0.010406600406631371,0.00029164183625706987,0.06565977765566919,0.003527078532811906,0.0010103732860211015,0.0027830528587221718,0.035305978741852775,0.0011854243176091781,5.7259035499609344e-05,6.9232276490947e-05,0.008961851599053798,0.0009318857205000286,0.0003381867195389337,1.933169403765421e-05,0.0003142162030279423,0.00011196405202583775,3.895856247979783e-05,0.07112097824117813,0.07158093300568742,0.011381824821485531,0.687126274455773,0.3928770010135465
CID007845-1,0.07126455532724658,0.004972650604294889,8.957509263070517e-05,0.004518809107829799,0.036999592623312816,0.042446151614575614,0.0028342878812584343,0.001615472550806341,0.0714149855306122,6.536348381897614e-05,0.07413978947017168,0.03759211379709927,0.06611276391483019,0.07127860263863657,0.05216387810747246,0.00021164477308400565,0.06956685074978905,5.536238099972689e-05,0.028328061713536957,1.08913227126498e-06,4.396649733122231e-06,3.5906366155287145e-06,0.006996195602464093,0.022446175760855912,0.004465294463140674,0.02206260794221783,0.0005267285255254329,8.467253066437249e-05,0.0002950324211026702,0.06431312048774467,0.05300541719693491,0.0012157954899890719,0.0006441782650519681,7.44858160798999e-06,0.00011101549004767123,0.00024250673677674806,0.06583117935669218,0.07195148451510262,0.05012155885345507,0.7059331420987417,0.4616925703256155
CID007847-1,0.06073996023107408,7.272150557764474e-07,0.00023265375622990298,0.00022878747996537332,0.03126701457070333,0.0001646055075680127,4.1809803740899484e-05,0.05541285684439158,0.060591067270264656,0.010415851033072673,0.05685025491981487,0.032655589635114994,0.05658989992061954,0.04882433265560853,0.061596297125317806,6.243111912724199e-05,0.01566648207490572,0.058219480536299675,0.062473426668542595,0.009615994492270245,0.014017008486354867,0.030905492783957867,0.005680522146800291,0.019047479930951634,0.005199716099388623,0.016594612906424153,9.075272508749334e-05,0.00012309374543291145,0.05147844970835913,0.002025493604748836,0.012153347998646393,0.010589469214181963,4.8731855351927355e-06,0.04308916974888688,0.00028612424507645063,4.032826602875331e-05,0.06257572429822304,0.06253629942637634,0.04191251861985154,0.6592765477648894,0.4930300906105787
CID007849-1,0.029066205787398706,0.001650677639160479,1.5769534759289263e-05,0.0002900391095818344,0.03258123878821198,0.0007878622550512595,1.939345554389767e-05,0.07690760486218345,0.007717389201803465,0.0072608185763764635,0.07062963298802295,0.08484662152709234,0.06894596853819773,0.0003246236191885914,0.0037839510960393386,0.0009654095566915524,0.08362982480992613,0.0033551099072601275,0.0842094989044233,0.06426788043823216,0.0034846307187081163,0.025228645493492113,0.00019037970699565146,0.03678941187930043,0.0038956754913422086,0.0005631910254015594,0.0005753527949048401,0.0007036895587109211,0.002551029265350016,0.019403205416909115,0.010500214289483641,0.0027362644148727234,0.0002508370224323117,0.0005010615960539154,0.00015099188534044105,0.08371154977510524,0.0863283103430969,0.08632799499533371,0.01485204373202129,0.7024472264501271,0.4323929854068804
CID008109-1,0.0628233401140451,0.0001297460043825709,0.00018852877152818838,0.011204282964941425,0.02603751823985919,0.004877610111902551,0.0011187497648583113,0.0018626836322661233,0.07321277312560133,0.0031174425003857487,0.0752276275409527,0.07291134243530328,0.000686934796628927,0.020490568539536947,0.07055482393361627,0.0007879271272035295,0.06827979743745585,0.07473328032972125,0.07453950234806908,0.058411570612131584,0.002637010062443793,4.533520002965929e-05,0.0001640755714816641,0.003970039288563197,0.0057812677815284215,0.0013897156718513139,6.97192989401812e-05,0.00028377011987491,0.018796666748424715,0.00012687982366262372,0.005028865273209596,0.003451561226644835,5.911051419221948e-05,4.777669313247518e-06,3.241106276050278e-05,0.06398088163943758,0.0751403596722099,0.07490352507294666,0.04293797797209502,0.7033308073849545,0.36160494727544257
CID008114-1,0.06341312449607782,0.0027930956527179277,1.2441748610066586e-06,0.00012374355375157527,0.001916072917830146,0.07199671346896132,9.10375800912322e-05,0.0558915600481723,0.07179049940686366,0.0002817569586125813,0.06863882026458619,0.04636750016997428,0.04942630007611656,0.01043842612304206,0.05338619305685832,6.708960664834928e-05,0.07202345186086877,0.07153365618854741,0.07155401696068436,0.01859190670871638,0.0026363442287106104,0.06577291725329075,0.00032106144439701537,0.02123613577392595,0.009932019891944994,0.0010222218563217123,0.0011271403495936166,0.0004163850265323053,0.0006422952000167867,0.002669886122665884,0.006258548220398662,0.003053243467771499,0.000177584403290901,1.6025731579867483e-05,5.359134021908854e-05,0.001874770598377154,0.06906447927902937,0.07133160617572723,0.012067534362224375,0.6918099994658405,0.4021456762413904
CID008122-1,0.0586386255769488,0.00014427428490517978,0.004345906215936599,0.0008799189106234508,0.02388640981065036,0.0002561085514751892,0.0005497402448637,0.0008543335616857505,0.0036874370066949224,0.000185740911537987,0.03914194323613616,0.11450960515543827,0.0011937305580079377,0.041961065428006906,0.000824716912162734,2.1741061527521363e-05,0.11803753902054903,0.000806226226828048,0.0003485838065448124,0.04879208196965101,0.013999486820839607,2.101802224697193e-06,0.007353263840108363,0.10499662854350292,4.3449091154595906e-05,0.030606104701474717,2.6343158554163747e-05,1.8112721750002404e-05,0.005176479742987959,0.0006315156036588149,0.012495762621489857,0.005176358003582735,0.01194434111142653,0.0005490174729357838,0.01666528863625788,0.004071770302909115,0.1290474510000868,0.12925965186821878,0.06887114450666217,0.7440902860176952,0.5005172107769017
CID008457-1,0.02521149062452336,0.012053068233582277,2.1277531142491913e-05,0.011583248366879914,0.03569788033073626,0.0034599023159578523,0.005079265674101871,0.055137345862324626,0.09284384194837567,0.045617717008951834,0.09008676225984062,0.012388748234256309,0.00012214655492286258,0.02317868742282335,0.00209967235357517,0.0008681969381076968,0.04751968293800779,0.01449419848451428,0.025773395860433014,0.0018596674321678113,0.002859024951296762,6.825910167823487e-05,0.0018368624589627323,0.05506166544976016,0.0001142214136366215,0.09355111654899198,0.0007559380217033394,0.0009366883891978639,0.006850218622568321,0.0935242590767595,0.06586113537787397,0.02113544181854154,5.991149963791832e-06,0.002345865508650738,0.009320320122668625,0.0011423547589474508,0.09445196612990865,0.01931599056628164,0.025766484157382943,0.6664584311123339,0.4427172399369963
CID008459-1,0.01199645622221641,0.0012062390299659809,0.00012337297079441465,0.0731557721291064,0.023504310494014486,0.0055738175743359954,0.06740338191172691,0.04338885467923186,0.04249732055785885,0.0007649597752153314,0.017651933999566924,0.055473799045878784,0.07076634758508656,0.03458877225834244,0.012207777275529555,2.413843655972736e-05,0.039393086989693654,0.05465042740156187,0.01866694358289393,0.025074726281268,0.04005570153645073,0.005101058266195102,0.004837076147048959,0.07497057425216953,0.0007703172727813401,0.021035751682861595,0.001911192850128172,1.8604911351144802e-05,0.013352221670217967,0.028934439548434342,0.017432067615886587,0.003798759825466928,0.02283046772315391,0.0008377478037014834,2.5499302609725073e-05,0.005656731609728008,0.07407596494765614,0.07421399058182397,0.012029394251486402,0.7035861123800822,0.41982739850232864
CID008460-1,0.04874330722447596,0.0009738796799294166,0.0001550508083261192,0.08648046671920515,0.0010713506168556581,0.0031732450212801073,0.017496718177632573,3.2929527205507646e-05,0.06750924485475988,0.00013836859715610623,0.0032211047568918055,0.052649893038543255,0.00012585381309364237,0.023358858446418992,0.0001142169383845619,7.376898435545629e-06,0.046783520030924064,0.025762888633542102,0.05833067868909168,0.0269817367616119,0.00015519770293955675,0.012552048082789456,0.06176033132675313,0.08498460234376295,0.00729063569167119,0.011824947676952434,0.003609064185339605,0.00038372746778979734,0.009674119912488488,0.017799565038657688,0.0876638795013464,0.003125040235705052,0.02233839000156393,0.0005076420019847802,0.0001576751595631994,0.016688357946525293,0.08705286249809717,0.08185660354423538,0.027464620448070482,0.6466901093237122,0.4251805451308035
