,CD209+ moDC,CD83+ CLEC9A+ DC,CD83- CLEC9A+ DC,CLEC10A+ DC,IL7R+ Activated DC,Mast Cell,Monocyte Inflammatory,Proliferating myeloid,Resident Macrophage,CD4 SELL naive,CD4 TRM,CD4 Tfh,CD4 Th17,CD4 Tph,CD4 Treg,CD8 Effector,CD8 IEL,ILC3,MAIT,NK,Proliferating T cells,gd T cell 1,gd T cell 2,GC-like B cell,Memory B cell,Naive B cell,Plasma Cell,Plasmablast,Arterial Pericyte,Blood Endothelial Cell,Fibroblast,Glial Cell,Inflammatory Fibroblast,Myofibroblast,Pericyte,Post-capillary venules,Proliferating Stromal Cell,Smooth Muscle Cell,Enterocyte,Enteroendocrine Cell,Epithelial M Cell,Epithelial Progenitor Cell,Epithelial Stem Cell,Goblet Cell,Tuft Cell,rho_Spearman,rho_Pearson
CID007358-1,0.00919751655802279,0.10083506199881634,0.0033176738579233245,4.382245607849471e-05,0.007847946481513445,0.0013414263429071518,0.007902908890500958,1.2359164812587702e-05,0.0003806748137117127,0.04858339079363808,0.09804388821733756,0.09766081559708467,0.0006875056117837634,0.011322547617857,0.0882320290216158,7.222319958726471e-05,0.00023257300229950938,0.003116843558034716,0.0963440448148031,0.0024468183147586314,0.00222745584568547,0.011839773883450002,0.00011622893576256165,0.0009454292137282007,0.09488555334664639,0.09950239991441373,8.244410424398568e-05,4.390834806573282e-05,0.013756892044943186,0.05032972718166257,1.9719837443197035e-05,0.007259607662771853,0.0003830226640564504,2.206411991274139e-06,0.0030062490246030855,0.0141865049334877,0.017371615611288617,0.0006137357437499861,1.8213988660222832e-05,0.0009213998188683613,0.0019366217728382983,2.2404549635033063e-06,0.10000011194144397,0.00010594030314793425,0.0028209266989967694,0.8069299607323395,0.46468336851463377
CID007659-1,0.0006316122808514936,0.1190653614459205,0.06811882307801331,0.0003990489910651457,6.129633449388862e-05,5.5952925225802266e-05,0.04134377204805228,5.429395971411971e-05,4.317110293297007e-05,0.09149246672997703,0.02986697474961639,0.00570177082259164,0.018836948098334416,0.0008172263136766042,0.09875454646924359,3.550225744311886e-05,0.00752642236855335,0.00865588947686482,0.05672414119233856,0.0023291267832853155,0.01104561292774054,0.10061286414013576,2.772627235377967e-05,0.001168262608464598,0.0406606094430239,0.11005089305789523,1.1185102688913818e-05,0.004751804401856524,0.0016607105044684223,0.012961836660692786,0.00032869658385992575,0.003125455250534476,0.0006156058183697338,0.00010672708480337852,0.00042646688105478606,0.023305305846786407,0.0052840535146555165,0.0008849732773241219,3.4274646715193703e-05,0.002606497691393719,0.005006120344830566,4.8627498412706696e-05,0.1199763383296081,0.0025416585034086993,0.002243346180727984,0.7899713822114859,0.38222420424446424
CID007661-1,0.003710768841541993,0.07898714131410939,0.07843503149272672,0.0010903985322752332,0.007227584058301262,4.242164000917663e-05,0.010394262901668026,0.0007210094231200848,0.0004347321219472937,0.04886407390955407,0.06665426161144232,0.012097686984755244,0.0032367949496829983,0.0011388777611102483,0.07918237514762529,0.00454140937275102,0.06165976525969847,0.009045612294034045,0.07910586281184197,0.00362052081366943,0.00037448016514613646,0.0780170185070102,0.010063745242675387,5.013848069197283e-05,0.038958794040484135,0.07424969607349084,5.579206470195995e-05,0.00015298203971648874,0.005290086384508545,0.04803666781446664,0.001312898473533801,0.005212552000739984,0.00023255806244267918,0.0007574237207305301,0.003886238685874592,0.03587845025687358,0.017295512281361294,0.00016548952948462276,0.00011801815045259078,0.0010022337788111492,0.07403218952296539,0.00017963024211979905,0.05262608066049255,1.5985925212912296e-05,0.0018447466541479211,0.772198226075011,0.38957807313438997
CID007664-1,0.022215449804134594,0.092265891860598,0.026751586342474352,0.007392219511042022,0.012361936924379256,0.00017025491237745522,0.00029949544186419247,0.0029617588742549936,0.00010568200415891111,0.00013027470956881174,0.09103071203642933,0.013297044467953949,0.0003146924038995362,0.0010903104151167818,0.06028604761356777,5.621722557575132e-05,0.014229042337023632,0.037103326154988646,0.09224691510814771,0.008258596182953097,0.0008793971888839187,0.0032377318274190913,0.004715141474061572,2.011129927010939e-05,0.09175893620823072,0.00012123699050745628,0.00015428216132833407,0.08989044992020503,0.060100186517283265,0.034261414798340876,0.037945229234815955,0.06008625836289175,0.0012071801468135775,0.0005305949895151665,0.002588468633667553,0.00029248290500201045,0.0033297957739416213,0.003855696840483814,0.003866937695959042,0.0006495660653014811,0.00020321388113496989,0.00573116272378619,0.09227578491578341,4.913232890441231e-05,0.01968215278596018,0.7156013630472025,0.3543730769586253
CID007665-1,0.004500367082381174,0.10932249883626506,0.017856040525717033,2.800755387887532e-05,0.0051892487121180005,8.64924702656092e-05,0.005858430300019917,0.00010099914801182887,0.0003737535692048026,0.015360390364051266,0.1070631092195942,0.10860263554793044,0.008606871596695044,0.02742074437748116,0.1095623397984471,8.748225476414912e-05,0.0004364357643121061,0.01242597457086293,0.0005643494446036445,0.00035156932004030137,0.001450063252514748,0.0012587552584478357,0.002309630159380368,0.0008187949119498071,0.08516491182133858,0.009768382405199382,1.3806137581194816e-05,0.07023228931109612,0.02116658912518299,0.10393292084269787,2.589224781171882e-05,0.006093953983343137,5.8247229084603365e-05,9.400562720571138e-07,0.031233506432144835,0.011629508745845582,0.0015484053314396156,0.0006127209973656449,6.71564675521042e-05,0.000110888151091898,0.007388134466811853,0.0008015015013313885,0.108007233992346,0.0005502647108078661,0.0019577620047178976,0.7888369447449062,0.3906756612995552
CID007666-1,0.004630449707738725,0.1252857547348163,0.0037735543180210146,0.0005129881266593617,0.005620462533765046,0.0005424376061079742,0.010825846213411896,0.00036553875475202254,0.0004240550978191541,0.012349204588501448,0.12383677822411028,0.009060694956177309,0.004652009789724649,0.003231564674101909,0.12089518035325479,8.819926628098714e-05,0.022895001162529665,0.006297575428730135,0.12224755728334215,0.003536455350128555,0.00019007192428403098,0.012630242851650186,0.0011483639144718324,4.587842294462112e-05,0.060149331052867856,0.005608513114020744,7.619659754675586e-05,0.10417057156518383,0.027332224317691355,0.01291333953146852,6.032908050110055e-05,0.00712492755077437,0.008477754236220606,0.00028262314873495796,1.8647821395304143e-05,0.021011097853189626,0.019282030953387458,0.0001639806893007064,0.00013241604483644632,0.0012686314095287996,0.005595407376810681,0.00041314294205604474,0.12521669484854858,0.004178919308665664,0.0014373552739465072,0.7860202822387697,0.3919645321446341
CID007667-1,0.01327070967661668,0.08559881629451484,0.08446009699269891,0.012969773239355753,0.004626102300763754,2.8807085779715645e-06,0.002003767372166117,0.0005959621727949093,0.00010993885846793486,0.08054170583302604,0.013412150378766629,0.004135732244459282,0.007402782742582273,0.00014604208500842755,0.01094402177211876,0.000163944159068911,0.0017489021822513246,0.062101333059955424,0.08372669114069171,0.00022800354102704132,0.0331850711921623,0.08454604289502637,0.0018495511354752797,0.0014699560700048688,0.07779317606086382,0.07216424189538893,0.0003402347903989771,0.0745828688839272,0.018536286282385205,0.002818157076135986,0.0018967746043367676,0.019734139357884026,0.0018391918458709247,0.00011018385960913078,0.00656269753134416,0.003430219894534129,0.0034904994180582996,0.0030432854617879757,0.0009917870455617443,0.0046873484070457,0.027352299116941082,0.0009697272559780462,0.08549014583045504,7.439910574287047e-06,0.004919317423337046,0.7609751859946414,0.39457286576100736
CID007672-1,0.0012541706040684177,0.06536721124404575,0.0003028039457878111,8.723701137843601e-05,0.012195222303626371,0.12826324918257992,0.0018048081196925855,8.83578229685827e-05,3.439127878177415e-05,0.05030334664658507,0.0012220998307781678,0.046835391688730195,3.7531763041718064e-05,4.1832125334025997e-05,0.11087430094067696,9.477697328952581e-05,0.00016032432346284564,0.04302948018268968,0.00017514356582289578,8.125515473047615e-05,4.749572046642881e-05,3.0551515356229235e-05,1.1468967769345141e-05,0.002702719118386384,0.06281723420657288,0.12835102273854085,2.381196714613416e-05,0.0009298088541609391,0.02145453300924357,0.09903720732173904,1.0333358176539525e-05,0.01377317293797942,0.0002030591709371909,4.322819898838302e-05,0.011980655133825964,0.06043244009947864,0.013272699073334965,0.0007057146933059511,6.8708556584999845e-06,3.5316600274736295e-05,0.001683956461196246,8.439744432691077e-05,0.11801594035511087,8.096236483252034e-05,0.002012465125119999,0.7897322770379054,0.4972027948241269
CID007676-1,0.00047539090936186317,0.12224517666142908,0.10313295930765244,0.00011668811998756972,0.00761546865062765,8.994517569177307e-05,0.0016505155952949,0.00045817048921681434,0.0004465826279846206,0.008213806308945361,0.08384455294370856,0.12267124807511909,0.00021091258187252296,3.130790592384972e-05,0.11637729872054961,6.655441529719865e-05,3.7700947552008247e-05,0.005438317466857268,0.00021778942161313912,7.624345536886616e-05,3.7856625743286794e-05,9.64399741292297e-06,6.852389232065406e-05,0.0020826072587019234,0.09918142903658202,0.02219740471825162,0.00024496931058592015,0.00048494781784501475,0.03317406046808622,0.029119784717285286,0.0007865028264874479,0.0023688786969546694,0.032918388013967924,0.00548346999050904,0.00015607235526272277,0.007012153833941959,0.023395661510712186,0.007487426376644336,0.0005564125267708558,0.00012829454220397273,0.029217882928700645,0.0009130836357091529,0.12084845332650773,2.5327268162307816e-05,0.008684134544596047,0.7348614938014942,0.3209969153212555
CID007681-1,5.690352397686341e-05,0.09530807982102277,0.09573441850518108,0.006879385346008651,0.003554014200261922,0.0012177944733955033,1.0308516805978851e-05,0.00043965849884527406,0.0003302574699353328,0.08577130831097385,0.024586755509468525,4.997140127535613e-06,0.0017723507969653962,0.00019650629769429843,0.0009555215951072323,0.0002302229122686785,0.000572651156132309,0.02223609493050124,0.09436169250134926,9.165122383004821e-05,0.04635159523000629,0.012453130371034127,0.0011299575336593004,0.00033601813132655596,0.049746246072374205,0.09490927153336141,2.7297536518722996e-05,0.07791235836079163,0.00941603109508955,0.056678221357554924,2.4799548398931e-05,0.004042236606421518,1.4056902667627708e-05,9.852124670523964e-05,0.0008277946725836849,0.00791968575604944,0.0018729030162333293,0.0017064728366272528,5.68340339030261e-05,0.007571177300070734,0.09577736968901966,0.00034793965734720316,0.09214468623876071,0.004322449828349464,2.3727152937022577e-06,0.7692378163965269,0.37189199817809937
CID007688-1,0.005728582690991321,0.10018380620162333,0.10073652436233854,8.092602832013168e-05,0.006922656791281917,0.014444072653581193,0.0001316561769332623,0.0004744225282045556,0.0003323514565149767,0.0008551905466516442,0.0957464968388247,0.030399879383066243,0.0006061520823853896,0.0001642906362763795,0.0007340152705776883,7.006824469378388e-05,0.000564493040529541,0.01830552073876984,8.493942358105526e-05,4.924652710843801e-05,0.09576507848412621,0.00018849382198413817,3.492849789730296e-05,0.0007301472424832625,0.041691181146295324,0.00048497264322157644,5.922595383318346e-07,5.882228368578904e-07,8.182608996469299e-05,0.035194930716650946,4.208151417269132e-05,0.005224368743371539,5.1750139247706306e-05,6.229330239707397e-05,2.8086828171129475e-05,0.07638615042873688,0.02261582830006551,0.02391672726979269,3.788233004271779e-05,0.03697931406857885,0.08075077455316977,0.0006250242028932905,0.10131351534189788,0.0950844392728373,0.006093732957372168,0.6450735267719866,0.25388523513144867
CID007694-1,0.006649132264551598,0.07066929864210234,0.06417064261886808,0.004325233536400753,0.002492575069435451,0.011637076769768422,0.00011724002193796785,0.00043562725033841407,0.0007308156471118736,0.05924824676926142,0.06830400869847976,0.00012876879867945574,0.0009573110770003741,0.00016623362036397688,0.0006765956972513425,0.0007872658260562062,0.05892939511494849,0.010289449640898759,0.0682475205490791,4.966659824426872e-05,0.04496572259009033,0.015518647533385853,0.020538363401469143,0.0016341720246824793,0.07066346410518885,0.02816383138958871,3.270343673564506e-05,0.061220185133563164,0.022171500598762477,0.0308084538466859,0.0006421114830284703,0.004172026039138284,7.745928866555106e-05,7.800585502969796e-06,0.0031336376980837335,0.026905256069255954,0.0021236230234733364,0.03980999177097953,0.06345369617374617,0.0006316383619945069,0.06847143769370391,0.00023453983484646846,0.06500254966289112,7.554793002166734e-06,0.0005975292507569728,0.7334839522156995,0.3627589471751972
CID007697-1,0.008424832296444553,0.11840346272846718,0.004044666777995189,0.0067248317547781026,0.012431012222226796,7.297883675598928e-05,3.829010464836152e-05,0.00018982318480614208,0.0003388428223223644,0.009910833627103086,0.1079529050905305,0.11832229608197616,0.001018195286964816,0.0001297071041640074,0.07640101411933461,0.00013736812287645369,5.136148247226007e-05,0.013710117268082456,0.0019450795872100607,0.0021805482742411203,5.104300328068026e-05,0.008134469886220536,0.00019852497291100745,4.010689103096708e-06,0.06130291081803298,0.0005528254055600307,0.0005401057749983403,0.11670500420291569,0.014303001348166127,0.007197520444024703,0.11839429954657482,0.03545216522126169,0.014401731951823087,0.001785780645862466,0.01304077936922288,3.7429233859988277e-05,0.0037405664728113676,0.002054413373123281,5.910827291880587e-05,3.6289793679000076e-05,5.505598364496176e-05,0.0007615240210087547,0.11711650119369804,3.465796183763486e-05,0.001612113640059511,0.7304088339251865,0.3505497026685511
CID007704-1,0.006276740031445076,0.10746788873431008,0.003949474719776721,0.0018432869610118445,0.009138974931248305,0.00010148132026767941,0.0021024075296500406,2.394418811137359e-05,0.0001242509104391886,0.0292800676483814,0.0955851787807766,0.0022093558696599383,0.019777105821368428,4.253739696803292e-06,0.08594240303277002,2.38631065426828e-05,0.08729704872565773,8.252681123949038e-06,0.10931612679683775,0.008988841079651196,0.00019825145005599964,0.03608727116300523,2.2292956248554217e-05,5.367290458455836e-06,0.0722721256734175,0.02436496740975631,0.0015834168981895202,0.04600410087330772,0.05680480222441376,0.04967331665079782,0.00043033538481481614,0.011795872176200652,0.0003304194393367227,1.8001135961542852e-05,0.0032084828266833215,0.0017575232000327072,0.002635107794925143,0.001676925996566326,6.388446485742642e-06,0.00025317705823576505,0.00017511994749580943,5.457449582957342e-05,0.10821338950879224,0.0005006636329368371,0.012467159757325291,0.8089795474874318,0.43834069237314155
CID007707-1,0.0019448070034153403,0.11261248840144744,0.1125514926391407,7.147945781488841e-05,0.004359964200878372,0.00010129828861464884,0.0009176922930145194,8.821787963411823e-05,9.684720408709832e-06,0.0006544151574961677,0.10048883308105243,0.0754256058291246,3.043420853761634e-05,4.4463594186738e-05,0.10711201031174215,9.857635816370364e-05,0.00013448261020591193,0.003994315281358365,0.00011327357565869747,7.189959578972966e-05,0.0023807294773588858,0.0002387878513254839,8.725123411703505e-05,0.0001384646747222349,0.0281302508314763,0.11229080525219878,1.4294666951368698e-05,3.4495292900290807e-06,0.0018305663134328281,0.04507576935458281,0.0007555300724284197,0.0025432040908112967,0.0011951657452672578,0.00018650897216498794,0.010570124269932741,0.0171771355834417,0.01621586814688537,0.001906005132751337,0.01905704879189441,0.002380569268264654,0.010499374227744732,0.09300509416562844,0.1129855295428125,0.00042933332353854974,7.770499329310448e-05,0.746246841827496,0.3924339172896809
CID007825-1,0.005489926186268466,0.07984845956655484,0.07922730800964038,0.00960823118398606,0.009614663821517164,0.0025473054469333585,6.965748815915316e-05,0.0008684849486758041,0.00010025809074099156,0.05992387296983941,0.0004978219839489418,0.0791969332231057,0.0015032576843841115,0.00042441088105273,0.026673758751900454,4.9469008867394696e-05,0.0009954371998763065,0.07581063947079064,0.07964200917238295,6.933454658455917e-05,0.023610774091861297,0.06254358532012064,0.023373264317251296,5.969695352558621e-05,0.06503292108190299,0.05966678725159069,1.0014724452757054e-05,0.04599087551885817,0.0023698752788194597,0.02628701573828207,0.00047367637418105964,0.00808350390633344,3.061594708671386e-05,0.0001843910088580907,0.0031774960638511077,0.0020948697893401155,0.0003291398871571865,0.0017949861029171227,0.033419625289993815,0.0014006697354078618,0.018181253070528626,0.0002930262555682001,0.07857100049339119,3.331310939775757e-05,0.030826383054113622,0.7503116716729039,0.4191920169128749
CID007827-1,0.006309701147763512,0.06809859671475399,0.06445160225415136,0.012150693561239451,0.005490524007811083,0.00015947915212216002,0.0002189362407227096,0.004770949062662047,4.058489934153339e-05,0.06743045214103623,0.00012371826191652735,0.023139726917134635,2.933986185313289e-05,0.00045258605517294075,0.028031044019912202,0.00022603333073320384,0.055441403823919065,0.06459946840715028,0.06804098602366335,0.0038972675503353717,0.013049373771092866,0.06682498962904679,0.0023770573872920137,0.04570902399000612,0.06808114244129819,0.06814346990834187,0.0026521285545998566,0.06503619684440928,0.0011203184649435348,0.0464064032757511,0.0003904968866295873,0.002940083410395942,0.0011507911635934526,0.00024002107497457279,0.003433506470277697,0.0020535073062961286,0.010119756407772323,0.0018432581625283315,8.947951349807269e-05,0.0028200159559800676,0.063066910062178,7.704642691678082e-05,0.015162289863557816,1.9162365899444282e-05,0.044090477229325485,0.7647690219236227,0.4481815094986322
CID007829-1,0.0031729558457522476,0.09126342315654709,0.002887784460203568,2.2962300236149816e-05,0.016486625913638257,0.00040326563252992154,0.006319639532621857,0.0003080924407419854,0.00036928836111918014,0.07734301917426681,0.05212726647786126,0.08648361538898128,0.005767087692143745,0.0237576491732244,0.09094249717335176,0.013616332108651198,0.00605863854009793,0.010310698866617268,0.09134387649621338,0.007671406902227137,0.023673577495144767,0.05443889468753615,1.3226159297203978e-05,0.0026365750587946653,0.08942012605830141,0.09124968133262086,4.750128504053034e-05,0.0012340627079279207,0.0005524905408083209,0.01192477264574725,3.238532956994475e-05,0.061840533747589084,7.000190930539314e-05,2.952755597905028e-06,0.011503622899448682,0.0005281856343617654,0.00021319924388863784,0.003948299751089411,3.1393935258336125e-05,0.00012307154276294845,0.00029489428259032286,0.00010068659542080239,0.05692340622445359,1.452079367296596e-05,0.002525811746744697,0.7240205787777413,0.44063957741664017
CID007845-1,0.02460497646520322,0.0713926493431995,0.07027751762247092,0.00019090314421391785,0.02986137995331826,0.0006552049310151036,0.006865275173314509,0.0013236303818373728,0.003790516098859403,0.07112850751391639,0.0703076851801176,0.07075582220720611,0.00012831506740954574,3.3878014739002977e-05,0.06722251415068725,0.0005713288093478943,0.010075460519385597,0.049642011548484126,0.0017463484560100732,0.002566955712278783,0.007519887824944278,0.00971388496996056,0.0003830097700561646,0.0001201912063064876,0.0673231599140937,0.06868143607101267,7.575188144192842e-07,3.674912527447088e-05,0.061725750018446705,4.8944474767668936e-05,3.1825185787110374e-05,0.034544516097628986,0.00015488598574809435,4.8218435493402345e-05,0.030811607125314614,0.06273719542069711,0.0006921966179137862,0.003030499606329693,3.2298439850758846e-06,0.0023847766124683797,0.022067240827621324,0.0005060402784059703,0.04550272628266908,2.9229678312286345e-05,0.028761160814933344,0.7527194942840651,0.37033453219923274
CID007847-1,0.011238715915965165,0.07355764165571803,0.042954806063508356,0.011414299014139139,0.008890417193333047,0.0010320296435268226,0.00013323512001840447,0.0002895354849116841,0.00031392995662879507,0.07362318890701207,0.07297613402124255,0.01977885929952082,0.011501202098352405,0.0006493033792464996,0.0006180795189053482,0.0020947040956732403,0.06861979697426929,0.03707985998983024,0.07378187836285842,0.006907806763371919,0.000313122969846849,0.010001126388617809,0.0003327355180947991,0.001150473842012443,0.07230499933858324,0.07265615385933187,0.0021265722961419323,0.06836715537412563,0.0005736562542458567,0.0517076899860431,0.044156208378951185,0.01764678985552432,0.00015177830294214938,7.810130299876684e-05,0.004718061959529223,0.02156900629012333,0.0034149327916070706,0.0028955067205127007,0.009888546571552317,0.003992594154892403,0.01646804620108909,0.00038605811695759383,0.0717283679948759,1.4858679298192326e-05,0.005902033394069799,0.7501571257873779,0.4076233359997127
CID007849-1,0.013360737727475293,0.06682744323348383,0.06181323036338395,6.424459496047996e-05,0.005374413317202537,0.0002533164936119936,0.0024848949862600832,0.00011759014229611042,9.065443478089576e-05,0.059005592768744106,0.04512779596095555,0.0666734495484971,0.002466155411491474,0.0017280722396568274,0.06533459358106818,0.0002803868459623553,0.040015144212395326,0.00034410627719714024,0.06586046038869191,0.006134481030952108,0.020802021342924682,0.0013711866652845114,0.0009625639840774927,0.026241484135397983,0.06439447613201592,0.06608558784592238,6.705283606218638e-05,0.06627482197893407,0.009224070904686249,0.04204240010317442,4.213278937520862e-05,0.0011559470149025979,0.003339933736569291,0.0011050691264046196,0.014299259206794966,0.008544236718847653,0.015333970822740097,0.00038861490508209273,8.275558171052722e-05,0.001979078192200597,0.046060919851135806,0.02067071301562092,0.06679196002557762,0.014010859420190225,0.005372120105300534,0.7846810052692407,0.4220050428007641
CID008109-1,0.0026619561845052106,0.09888646818568574,0.0975066353573461,0.0006919284494414957,0.01413596636177691,0.005149999023571512,0.002213250152061374,0.00038614155093613753,0.00011830261128429592,0.09832401787869065,0.0012150787500947128,0.09378767158725967,0.0001085787172552217,0.00048554803584124667,0.03962370036881285,9.663209799252493e-05,0.00047014182555858166,0.005386101578881786,0.08898701452973551,0.006573216523388767,0.03507770264500007,0.01009441652197559,1.2114307722893526e-06,0.004799176331489008,0.09872164189238478,0.09888245301243807,3.9966732547933246e-05,6.602483736526559e-05,3.750403334815108e-05,0.012043732650604324,0.00029335670939289354,0.003039912576814553,0.0020588812798577466,0.000166993031051683,0.00040039781977230487,0.01181762004746636,0.00721579449996908,0.002458963077348271,3.000327408989698e-05,8.062896743390074e-05,0.014365211522745178,2.844506535933186e-05,0.09699794782638264,0.004778265689781483,0.03969539875448903,0.7630152220963207,0.4335603737035434
CID008114-1,0.014353659226794203,0.09459852829658738,0.009227240511389914,0.00036357757510351263,0.0067827537729892775,0.0003490412551105783,0.029207700115625273,0.00013124205924689556,0.0006951222058032483,0.09313090911798298,0.047932781293500086,0.09611115701773906,0.00016275191602817696,0.01763849940371522,0.09266156982040999,4.185837818339745e-05,0.002223985499213184,0.0020497381856970803,0.09579033639344778,0.0055512844367896505,0.00023549648328190234,0.01442578338104854,0.00013464987209672505,0.009990261705521565,0.09607897113145422,0.09615151032056057,1.2824203370242213e-05,0.01762150816147751,0.014628782450560289,0.0036491787969456023,1.1378187996240895e-06,0.0014727636892400214,0.006975615914485102,0.00020426422314344725,0.00014106626889865656,0.013294055108617217,0.015792977202817114,0.0030893337652924055,3.24666218135799e-06,0.000775362645558375,0.00011386761376899643,1.9943928896551568e-05,0.095850765862125,8.2590567049023e-06,0.00032463725179746896,0.7617697885683107,0.4462064975237816
CID008122-1,0.0002633897489111969,0.14302268891237896,0.1432052962507029,2.0530780553794202e-05,0.0033189865871922158,0.0032534203058504703,7.331977552183553e-05,0.00013239922108739457,0.00011788816021402466,0.0003687362730098919,0.05746437547618302,0.05292005614737225,0.0006031273367232966,0.0002555611294131174,0.0004923687326233808,6.14187425311481e-05,0.0017619814537980004,0.015624758329571208,0.0005416969693630813,0.0010144419701213086,0.05404879788394156,0.0006103441426758935,0.012686128955399207,0.0003836361270628221,0.06762169234486012,0.0015582554477178018,0.000147268900270969,0.09242339924586532,0.0011084056571377412,0.1189940985469547,0.0014965319868988395,0.02562411814501516,0.00047572941723560006,0.0001734970358034582,0.0014148902287823264,0.008319341307768744,0.004861927551233295,0.0019057365594488005,0.0035505859914775405,0.0038479914525601307,0.010079232633692953,0.00033719316688050915,0.14377034865140484,1.3726458085166966e-05,0.020030679858704,0.7410259768169669,0.3169866418872056
CID008457-1,0.013181381795281848,0.08648717289559403,0.0004839348710658466,0.00010851479205149919,0.04948633756533728,3.538560609494748e-05,0.014487205371046762,0.0007057754989586882,0.0016838283307535097,0.04479156428506437,0.08002786183531332,0.003183981289441652,0.0007394877025016918,8.653351154702248e-05,0.06256602260303841,6.756929024026723e-05,0.000781487199105699,0.010447347610922017,0.0018521451371873048,0.05270980203126603,0.0005870312998133697,1.3926694141994474e-05,8.421722530626839e-05,0.000434855174182431,0.08905918117662799,0.03665991901643763,5.587759864906407e-05,7.915323755148815e-06,0.06889171717235443,0.0012818516238757758,0.021858179800771375,0.08464421664837415,0.053017014984967865,0.002050916374076642,0.04133748629140659,0.06843394091333267,0.005323825177584669,0.005421166034463548,8.314357542827125e-05,0.006489270083888449,0.00020846168282120323,1.0673225981809591e-07,0.08327672969662162,6.0597217672856745e-05,0.006805113259373885,0.7023354914518388,0.41710426331227923
CID008459-1,0.009084241209819561,0.08547785602491294,0.05268372175769053,0.0017375952587939095,0.013269899940511877,0.00023115718383129083,0.0034420772170857717,0.0003723416291067258,0.00012906623607061808,0.08226084921965639,0.0845597441285725,0.048148332303708914,0.01710388054735672,0.0005010451060045952,0.07746032482472476,1.0507590173285418e-05,0.0027288507808091674,0.016224144159163668,0.0009722848959656126,0.0017892322468383748,0.0017600733416195113,0.005087455889949494,0.0009699968546898769,0.0009355170692043928,0.08575469183419834,0.008833023307191948,4.5062586590671954e-05,0.009186929596589396,0.04952901116815233,0.08395811125012734,0.00029951948210483944,0.024166697415670017,3.789468158541585e-05,0.001510564703561195,0.00576992761525358,0.011355210085590161,0.026311847489841195,0.0027174769182131886,0.0017710892670191995,0.0017386273250406003,0.08533523229004521,0.004478565448893886,0.0851076646695546,6.077797197735121e-05,0.0050918794765390015,0.775412925289913,0.3430547383613989
CID008460-1,0.004464051007964473,0.13097813569024003,0.004493676528956688,5.565810860449878e-06,0.008218383291028702,0.0005862338306906836,0.0034395409381611053,0.0003527051055531302,0.00010627237128650587,0.019295119002369365,0.026895626975745896,0.07022791794021126,0.0005693580040041766,0.00040969139797854644,0.11156440677977568,5.407249615212528e-05,0.0002800397573497339,0.007628145383985458,0.00015135862444549733,0.00039942921877294716,0.0004198687623897199,0.0031975523525373368,0.00022033588905016747,6.458956222164543e-05,0.08658365520363151,0.012294303698886155,7.09761329690544e-05,0.00013207100426665364,0.031362438300946434,0.13326239821236635,0.0024445674065035777,0.014054406141975076,0.012005925977073393,0.0008144329210080109,3.302703905642204e-05,0.13371672218982186,0.029478350773880228,0.0017265722678850074,5.845778252091116e-05,0.0012762132476742884,0.008922353933693936,0.00028716062554506286,0.13323847526115268,3.358537140600426e-05,0.00418182978600619,0.7734843032821027,0.44258550313573664
